Cell Index,Gapdh,Slc1a3,Slc17a7,Snap25,Rasgrf2,Rgs4,Prox1,Plcxd2,Vxn,Pcp4,Nr4a2,Ctgf,Gad1,Gad2,Pvalb,Sst,Vip,Lamp5,Aqp4,Apod,Plp1,Cx3cr1,Pmch,Gfap,Cck,Mbp,Rprm,Enpp2,Nov,Rorb
1813,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1814,3,0,0,2,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0
1815,3,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,3,0,1,1,1,0,0,0,1,2,1,0,1,0
1816,8,2,0,4,0,3,0,0,0,5,0,1,0,0,0,0,2,2,0,0,1,1,0,0,0,3,0,0,0,1
1817,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
1818,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1819,0,0,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
1820,10,0,0,15,0,11,0,1,2,7,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,2,1,0,0,1
1821,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
1822,5,1,0,13,0,8,0,0,0,19,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,8,0,0,0,4
1823,11,0,0,3,0,2,0,1,0,10,0,0,1,0,2,0,2,0,0,4,2,0,1,0,1,0,0,0,0,2
1824,4,0,0,6,0,6,0,0,1,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0
1825,6,3,0,19,0,8,0,0,1,17,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,1,0,1,0,2
1826,2,1,0,19,0,6,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
1827,4,0,0,8,0,7,0,3,0,18,0,0,1,0,3,0,0,2,0,0,0,1,1,0,0,3,0,0,1,2
1828,8,0,0,8,0,4,0,0,0,15,0,0,1,0,0,0,0,4,0,0,0,0,0,1,1,4,2,0,0,2
1829,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1830,16,0,1,10,0,7,1,0,1,21,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,4
1831,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
1832,13,2,0,8,0,11,0,0,0,18,0,0,1,0,1,0,0,4,1,0,0,0,0,0,0,2,0,0,2,2
1833,16,1,1,13,0,10,0,1,1,24,0,0,0,0,0,1,0,2,0,0,0,0,1,0,3,3,0,0,0,4
1834,7,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0
1835,10,2,0,6,0,7,1,0,0,17,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,3,0,0,1,1
1836,12,0,0,4,0,4,1,0,0,19,0,0,0,1,1,0,0,4,0,0,0,0,0,1,3,2,0,0,0,2
1837,11,0,0,7,0,10,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,2,0,0
1838,10,3,0,18,0,7,0,1,0,17,0,0,0,0,0,0,0,6,0,0,0,1,1,0,1,4,0,1,1,0
1839,13,2,0,5,0,8,1,2,0,13,0,0,1,1,0,0,0,2,0,0,1,0,1,1,2,1,1,3,0,0
1840,5,0,0,7,0,2,1,1,0,13,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0
1841,7,2,1,14,0,12,0,0,0,33,0,0,0,0,1,0,0,1,0,0,0,1,2,0,8,2,3,2,0,2
1842,3,1,0,7,0,3,0,0,2,4,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0
1843,5,0,0,1,0,8,2,2,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,0,0
1844,5,2,0,4,0,1,0,0,0,2,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,2,0,4,0,0
1845,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,2,0,5,1,0
1846,5,5,0,13,0,1,1,1,0,10,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,3,0,2,0,1
1847,8,0,0,9,0,3,0,1,0,12,0,0,0,0,1,0,0,0,0,1,0,0,2,0,2,4,0,0,0,0
1848,8,2,0,7,0,6,1,2,0,9,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,6,0,4,0,0
1849,7,0,0,6,1,4,0,2,0,12,0,0,0,0,0,0,2,3,0,0,0,1,1,1,1,1,0,0,0,1
1850,4,0,0,4,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1851,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,3,0,0,0,0,3,0,0,2,0
1852,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1853,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0
1854,5,0,0,4,0,4,0,1,0,9,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,2,2,1,0,1
1855,5,0,0,3,0,5,0,3,0,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,0,0,0
1856,3,0,0,3,0,2,0,0,0,3,0,0,0,0,1,1,2,0,0,5,0,0,0,0,0,1,0,2,0,0
1857,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
1858,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0
1859,2,0,0,5,0,5,0,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1860,6,0,0,4,0,2,1,0,0,7,0,0,0,0,0,0,3,1,0,1,2,1,1,0,0,2,0,2,0,1
1861,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0
1862,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,2,0,0
1863,2,0,1,4,0,0,1,0,0,8,0,0,1,0,0,0,0,2,2,0,1,0,1,0,0,4,0,0,0,0
1864,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0
1865,1,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0
1866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0
1867,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0
1868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1869,3,3,0,2,0,6,1,2,1,6,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,2,0,0
1870,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0
1871,4,0,0,0,0,5,0,0,1,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,1,3,0,0
1872,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1873,2,1,0,6,0,5,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,2,0,1,0,1
1874,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,0,0,0,0
1875,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1876,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1877,18,5,3,17,0,9,1,2,2,20,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,4,2,3,0,0
1878,1,0,0,1,0,4,3,0,0,4,0,0,0,0,0,0,0,1,3,12,1,0,0,1,0,3,2,1,0,0
1879,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,6,2,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,3,0,0,0,3
1881,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,1,0,1,0,0
1883,2,0,0,3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,4,0,0,0,0,0,1,1,0,0,0
1884,3,0,0,6,2,4,4,2,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,1,0,0
1885,4,0,0,4,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0
1886,9,0,0,2,0,6,1,0,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,5,0,2
1887,5,1,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,2,0,0,0,0
1888,2,0,0,4,0,0,1,0,0,4,0,0,0,0,0,0,2,0,0,3,3,0,0,0,1,4,0,0,0,1
1889,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1890,7,0,0,2,0,2,0,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,3,1,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,0,2,0,0
1892,4,0,0,2,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1893,11,0,1,1,0,0,0,0,0,13,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,3,0,1
1894,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,4,0,0,4,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1896,1,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,0,3,0,0
1897,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,1,1,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1900,1,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0
1901,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0
1902,8,2,1,2,0,4,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,2,0,0
1903,1,0,0,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1904,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1905,1,1,0,0,0,2,0,2,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0
1906,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
1907,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
1908,8,0,0,8,0,1,0,0,0,0,0,2,11,14,7,0,1,0,1,2,1,0,1,0,0,4,0,0,0,0
1909,8,0,0,0,0,0,0,0,1,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,5,0,1,2,0,0,0,0,0,0,0,0,7,5,3,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
1911,5,2,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1
1912,3,0,0,7,0,2,1,2,3,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
1913,3,0,0,2,0,0,0,0,0,0,0,1,2,4,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1914,10,0,2,9,1,0,0,0,1,0,0,4,14,8,12,1,2,1,0,0,2,0,1,0,0,1,1,0,0,0
1915,7,2,1,11,1,7,0,1,0,16,0,0,0,0,0,2,0,2,0,0,0,0,0,1,2,2,0,2,0,1
1916,9,1,1,8,2,0,0,2,0,2,0,2,5,3,10,0,0,0,0,0,2,2,1,0,2,1,0,2,0,0
1917,2,0,1,4,0,0,0,0,0,0,0,1,2,6,7,0,1,0,0,1,0,1,0,0,1,4,0,2,1,1
1918,1,0,0,4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1919,4,0,0,12,0,0,0,0,1,0,0,1,3,7,13,0,0,0,1,3,0,0,0,0,0,2,1,2,0,0
1920,1,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,3,0,0,2,0,2,0,0,0,0,0,0,5,5,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1922,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1923,1,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0
1924,8,1,0,10,0,1,1,1,0,15,0,0,0,0,0,0,0,1,0,0,1,1,1,0,3,0,0,0,1,0
1925,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1926,4,0,0,14,0,1,2,0,1,0,0,0,7,4,21,0,0,0,0,1,0,0,0,1,1,2,2,1,2,0
1927,8,1,0,16,0,0,0,0,1,0,0,1,7,5,9,1,1,0,0,0,0,1,0,0,0,2,1,2,0,0
1928,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,0,0
1929,5,0,0,2,1,1,2,0,0,8,0,0,1,1,0,0,0,0,0,2,4,0,0,1,0,3,0,1,0,0
1930,13,2,0,10,0,17,0,3,0,23,0,1,1,1,0,0,0,0,0,0,0,1,3,0,2,3,0,0,1,2
1931,4,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0
1932,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1933,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,2,0,0,0,0
1934,2,0,0,1,0,2,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1935,11,0,2,18,0,0,2,0,0,0,0,9,12,6,11,0,1,3,3,2,0,2,0,0,0,1,2,1,0,0
1936,4,1,0,1,0,6,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
1937,4,0,0,10,0,0,1,0,1,0,0,5,9,11,12,0,1,0,0,0,1,3,0,1,0,3,0,1,0,0
1939,8,0,3,16,0,0,1,0,0,0,0,3,23,11,22,2,0,0,2,0,0,1,0,0,0,1,3,1,0,0
1940,9,0,0,8,1,0,0,1,0,0,0,0,6,0,4,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0
1941,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,4,0,0,0,0,1,0,0,0,0
1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1943,2,0,0,2,0,0,1,0,0,0,0,0,5,1,1,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0
1944,2,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,2
1945,4,0,0,6,0,0,0,0,0,1,0,0,1,7,5,1,0,0,0,2,0,0,0,1,0,4,0,0,0,0
1946,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1947,13,0,1,3,0,1,3,1,1,0,0,5,7,5,11,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1
1948,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0
1949,2,0,0,2,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1950,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,2,0,2,0,0
1951,5,0,0,1,2,1,1,0,1,0,0,1,4,5,8,3,0,0,0,0,1,0,0,0,1,1,0,1,0,0
1952,5,0,0,5,0,0,0,0,0,5,0,0,3,4,3,2,0,0,0,2,0,1,1,1,0,1,0,1,0,0
1953,3,0,0,3,0,1,2,0,0,0,0,0,2,2,7,0,0,1,0,0,3,0,0,0,0,5,0,0,0,0
1954,3,0,0,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,5,1,0,0,0,0,0,0,1,0,0
1955,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,2,0,0
1956,3,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,3,0,0,4,1,0,0,0,0,0,0,0,6,2,7,4,0,0,0,1,0,1,0,1,0,2,0,0,0,1
1958,9,0,0,5,0,0,1,0,1,0,0,0,8,2,7,7,0,0,0,0,0,0,0,0,0,2,0,2,0,0
1959,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,2,2,0,0
1960,3,0,0,2,1,0,0,0,0,0,0,0,3,3,5,1,0,0,2,2,0,0,0,2,0,0,0,1,0,0
1961,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1962,3,0,0,5,0,0,0,0,0,0,0,0,5,1,2,0,0,1,2,5,1,1,0,3,0,2,0,0,0,0
1963,10,0,2,4,0,1,0,0,0,0,0,2,8,12,21,6,0,1,0,0,1,2,1,1,2,2,0,3,2,0
1964,1,0,0,6,1,0,0,0,0,0,0,4,6,7,9,0,0,2,0,0,0,2,0,0,1,3,0,0,0,0
1965,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0
1966,3,0,1,3,0,0,0,0,0,0,0,1,1,2,6,4,1,0,0,0,4,0,0,1,0,1,0,0,0,0
1967,11,0,0,4,0,0,1,0,0,0,0,1,7,5,4,1,0,1,0,0,0,1,0,1,0,2,0,0,0,0
1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1969,10,0,3,15,1,0,2,1,0,0,0,4,10,4,15,0,3,1,3,0,0,1,1,1,1,1,0,0,0,0
1970,0,0,0,1,0,1,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0
1971,4,0,0,3,0,1,0,0,0,0,0,1,2,4,2,1,0,1,1,0,2,0,0,0,0,1,0,0,1,0
1972,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
1975,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,2,0,0,1,0,0,0,2,0,1,0,0
1976,7,0,1,6,2,0,2,0,1,0,0,3,16,13,6,2,0,1,0,0,0,2,0,2,1,2,2,0,0,1
1977,3,0,0,6,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,1,1,0,0,0,0,2,0,2,0,0
1978,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0
1979,2,0,0,2,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,1,0,2
1980,3,0,0,1,1,0,0,0,0,0,0,0,4,2,2,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0
1981,10,0,1,3,2,0,2,0,0,0,0,1,5,6,17,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1982,3,0,0,1,0,0,0,0,0,0,0,0,9,5,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1983,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0
1984,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,9,3,0,0,0,0,2,1,2,0,0
1985,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1986,4,0,0,2,0,1,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1987,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,0,0,0,0,1,1,0,0,0,0
1988,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1989,11,1,0,6,0,0,2,0,0,0,0,1,7,5,11,1,0,0,1,1,0,2,0,0,0,1,0,0,0,0
1990,8,0,0,9,1,0,0,0,0,0,0,3,12,9,9,2,2,1,0,0,0,0,0,1,0,0,0,2,0,0
1991,0,0,0,0,0,1,1,0,0,5,0,0,0,1,0,0,0,0,2,9,3,0,0,0,0,3,0,0,0,0
1992,4,0,0,2,2,1,0,0,0,0,0,0,7,4,5,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0
1993,9,0,0,3,0,0,0,0,0,0,0,0,5,0,5,0,0,0,2,6,0,0,0,1,0,2,0,2,0,0
1994,1,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1996,0,2,0,1,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0
1997,4,0,0,4,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1998,6,0,1,3,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1999,4,0,0,2,0,1,0,0,0,0,0,0,2,4,3,2,0,2,0,2,3,0,0,0,0,3,1,3,0,0
2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2001,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,5,0,3,0,0
2002,3,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
2003,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2004,0,0,0,2,0,0,1,0,0,1,0,0,5,2,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2005,3,0,0,1,0,0,2,0,1,0,0,0,1,3,8,0,0,0,4,7,1,0,0,1,0,1,1,4,1,0
2006,7,0,1,2,0,2,0,0,0,8,0,0,0,0,2,0,1,0,0,2,0,0,1,1,0,2,0,0,0,2
2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0
2008,3,0,1,7,1,0,0,1,0,0,0,6,11,5,6,4,0,0,0,1,0,2,0,1,0,0,4,0,0,0
2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,3,0,0
2010,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0
2011,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,5,10,1,0,0,0,0,0,0,1,1,0
2014,1,0,1,6,0,0,0,0,0,0,0,0,7,3,2,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0
2015,3,0,0,3,0,1,0,3,0,2,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,2,0,0,0,0
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0
2017,5,0,2,12,1,1,2,0,1,0,0,2,17,8,10,2,0,1,4,2,0,0,0,0,0,2,1,0,1,0
2018,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,1,0,12,0,1,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1
2020,0,0,0,3,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,1,0,0
2022,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,0,2,3,0,0,0,0,0,1,0,1,1,0
2024,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2025,2,0,0,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2026,1,0,0,0,0,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2027,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2028,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2029,1,0,0,1,0,2,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0
2031,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
2032,5,0,0,2,1,1,0,2,0,4,0,0,0,0,3,0,0,0,0,7,3,0,0,0,0,4,0,2,0,1
